CommunityID	pathway	ORA.P.Value	ORA.Adj.P.Value	Community.Pathway.Overlap	CommunityMeanQScore	CommunitySize	CommunityGenes
45	NCAM signaling for neurite out-growth	0.000163876632274056	0.000850650934478791	NRTN_FYN_GFRA1_SRC_GRB2_GFRA2	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
87	Condensation of Prometaphase Chromosomes	0.000165118946534598	0.000854189185213787	CCNB1_CCNB2_CDK1	0.000135115033435454	54	CDK13_CCND1_CCNI_CCNA1_CCNB1_CDK4_USP37_CDK17_CCND2_CCNT1_MYT1_CCNE1_CDKN2C_CCNT2_CDK6_CDK2_CCN1_SKP2_CDK16_CDKN2B_CCNO_CCNB2_HEXIM2_CDC25A_CKS1B_CCNG2_TRIM49_CDKN3_SPDYA_CCNG1_BCCIP_CCND3_CDK9_CCNY_CKS2_CCNB3_CDK14_CCNK_CDKN2D_CCNJL_CDK1_CCNF_CDKN1A_CNPPD1_SSB_HNRNPLL_CCNP_CDK12_TEN1-CDK3_CDKN1C_CDKN2A_CCNE2_CCNJ_CCNI2
87	Mitotic Prophase	0.000165118946534598	0.000854189185213787	CCNB1_CCNB2_CDK1	0.000135115033435454	54	CDK13_CCND1_CCNI_CCNA1_CCNB1_CDK4_USP37_CDK17_CCND2_CCNT1_MYT1_CCNE1_CDKN2C_CCNT2_CDK6_CDK2_CCN1_SKP2_CDK16_CDKN2B_CCNO_CCNB2_HEXIM2_CDC25A_CKS1B_CCNG2_TRIM49_CDKN3_SPDYA_CCNG1_BCCIP_CCND3_CDK9_CCNY_CKS2_CCNB3_CDK14_CCNK_CDKN2D_CCNJL_CDK1_CCNF_CDKN1A_CNPPD1_SSB_HNRNPLL_CCNP_CDK12_TEN1-CDK3_CDKN1C_CDKN2A_CCNE2_CCNJ_CCNI2
46	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	0.000166385543878124	0.000859282630841769	TGFB1_TGFBR2_SMURF1_TGFBR1	0.0110193568989855	49	DCN_TGFBR3_TGFB1_TGFB3_SMAD7_SMAD2_SMURF2_GPC1_PML_USP15_ZFYVE9_SMAD6_LTBP2_DRAP1_LEMD3_SP3_DAB2_PPM1A_SMAD3_FOXG1_CAV1_SMAD4_SP100_PMEPA1_FMOD_OCLN_TRIM33_TGFBR2_LDLRAD4_DLX1_SMURF1_TGFB2_ATRX_TGIF2_DAXX_TGFBR1_FOXH1_SKI_SMAD9_SMAD1_TFAP2B_NEDD4L_LRRC32_LTBP1_HMGA1_WWP1_HMGA2_SMAD5_RNF111
130	Negative regulation of the PI3K/AKT network_AND_PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.000168074887247913	0.000866538378078497	IL1RL1_IL1RAP_IRAK1_IL33_IRAK4_MYD88	0.00433812850010379	38	MIF_EHHADH_EIF2AK1_IL1RL1_IRAK2_IL1RN_TLR2_IRAK3_CD36_IL1A_IL1B_PELI2_GZMA_TMED7-TICAM2_LY96_CD14_MAL_NIPSNAP2_TOLLIP_IL1RAP_PELI3_BGN_IL1R2_TLR1_S100A8_IRAK1_TLR4_IL33_HSPD1_ODAM_IL1R1_TLR6_IRAK4_MYD88_SAMD3_TICAM2_SARM1_TRIL
130	IKK complex recruitment mediated by RIP1	0.000170189641547652	0.000875959185465702	LY96_CD14_TLR4_TICAM2_SARM1	0.00433812850010379	38	MIF_EHHADH_EIF2AK1_IL1RL1_IRAK2_IL1RN_TLR2_IRAK3_CD36_IL1A_IL1B_PELI2_GZMA_TMED7-TICAM2_LY96_CD14_MAL_NIPSNAP2_TOLLIP_IL1RAP_PELI3_BGN_IL1R2_TLR1_S100A8_IRAK1_TLR4_IL33_HSPD1_ODAM_IL1R1_TLR6_IRAK4_MYD88_SAMD3_TICAM2_SARM1_TRIL
51	Fanconi Anemia Pathway	0.000172464564351244	0.000886171210081351	RPA3_RPA1_ATRIP_ATR_RPA2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
164	Oxidative Stress Induced Senescence	0.000174301473313781	0.000894102001998469	E2F3_E2F1_E2F2_TFDP1_TFDP2	0.000110361134180104	24	MYBL2_SPI1_GSC_RBL2_E2F3_RB1_LIN37_ONECUT1_PTGDR_TFE3_LIN9_LIN54_FOXM1_E2F1_DNMT1_E2F2_ETV3_PRB1_TFDP1_E2F4_E2F5_TFDP2_MYBL1_LIN52
81	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	0.000174707261351491	0.000894677353509231	CSK_ARHGEF6_MCAM_PAK1_PAK2_PTK2_GIT2_PAK3_ARHGEF7_CTTN_PAK5_ACTN1_GIT1_PAK4	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
75	PKMTs methylate histone lysines	0.000175034848654897	0.000894850979616563	EED_MECOM_SUZ12_AEBP2_EHMT1	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
75	PIP3 activates AKT signaling	0.00018515522456314	0.000945004973607849	PHC2_EED_MECOM_CBX8_CBX4_CBX2_SUZ12_SCMH1_RING1_CSNK2B_BMI1_CBX6_PHC3_PHC1	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
297	Unfolded Protein Response (UPR)	0.000187012384541748	0.000952887517890815	NFYB_NFYA_NFYC	0.00067466051838403	14	NFYB_MUL1_TP53_USP24_USP42_HIC1_ZNF385A_TP53INP1_NFYA_OGA_BANP_HIPK2_NFYC_L3MBTL1
26	Cell Cycle, Mitotic	0.000193236925157549	0.00098295978456603	TUBB1_TUBA4A_TUBB2B_TUBB4A_TUBA1A_TUBA1C_TUBA3E_TUBB6_TUBB3_EML4_TUBA8_TUBA1B_TUBB_TUBB4B_TUBAL3_TUBB8	2.12997810718413e-05	85	PPP5C_VASH1_PDRG1_TUBB1_TBCB_CDC37_GAPDHS_MKKS_TUBA4A_CCDC117_DCLK1_CCT7_CYP27A1_KIF13A_TUBB2B_PFDN1_EHD2_KIF1B_TUBB4A_PDCL3_TXNDC9_CCT6A_CCT5_HSPB8_VBP1_CCT8_AIFM1_CCT3_TSC1_TCP11L2_CCT2_TUBA1A_TUBA1C_TBCA_TCP1_TUBA3E_TUBB6_TUBB3_EML4_ISG20L2_PSMG2_CCT6B_SPATA8_PSMG1_TUBA8_EML1_TCP11L1_TUBA1B_DCX_TUBB_TUBB4B_STMN4_TBCD_FBXL3_EML6_C17orf102_STIP1_CCT8L2_PFDN2_BAG3_FBXW4_PFDN4_TBCC_PSAT1_FBXO6_TUBAL3_CAMSAP1_BBS10_KIF7_CCT4_PNPLA1_PFDN6_PSMG4_KIF5C_VKORC1L1_STMN1_CAMSAP3_VASH2_BBS12_KIF1A_TBCE_PFDN5_TUBB8_GTF2I_EML2
7	Signaling by ERBB2	0.000197787113025638	0.00100442888898186	STUB1_RPS27A_UBB_RNF41_USP8_UBA52_ERBIN_UBC	3.81199428151755e-05	146	USP28_OTUD5_TRIP6_OTUB2_JOSD1_TTLL12_BIRC7_RNF125_STUB1_UBE2D4_ZPR1_USP5_DNPH1_TTC1_TRIM23_ZFAND5_TXNDC17_TRIM21_RNF128_USP30_MDM2_RNF38_USP2_UBE2K_FAF2_N4BP1_UFD1_UBE2R2_LNX1_CBLB_HERC5_UFSP2_KLF1_RAD18_ARRDC3_UBE2B_UBE2Q2_RNF165_RPS27A_UCHL1_USP43_UBE2L6_UBR1_UBE2Q1_UBXN1_RNF25_UBXN7_RNF169_UBB_GPR37_RNF181_HLTF_BOLL_TYMS_UBE2N_USP9X_RNF152_RNF185_RNF144A_UBE2O_TTC9C_RNF40_YOD1_RLIM_NPLOC4_UBA7_MX2_ZNRF1_ISYNA1_UBE2G2_UBA1_UBE2V1_RNF13_RNF41_UBE4B_OLFM3_UBQLN2_WAC_ZFYVE19_UBA5_MYLIP_UBE2D3_WWP2_ZRANB1_UBE2Z_DCLRE1A_MDM4_SHPRH_HDC_USP16_UFC1_UBQLN4_ZRANB2_UBE2U_UBE2A_STAMBPL1_UBR2_UBE2D1_PINK1_RNF5_NFKBIL1_UBQLN1_UCHL3_TDP2_ISG15_UFM1_ARIH1_ATXN3L_SRXN1_UFSP1_RNF20_WDR45B_UBTD2_USP8_UBE2E2_UBE2G1_USP34_UBE2D2_UBAC2_UBE2E3_UBA52_UBE2W_UBE2L3_TRIM32_NBR1_TOM1_DDX41_NEDD4_ERBIN_UBE2V2_UBR5_UBC_OTUB1_MYCBP2_CD63_UBE2J1_POTEB2_UBL7_POLI_OTUD7B_UBBP4_UNK_RAD23A_JOSD2_ATXN3_MARK1
140	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.000200700127191894	0.00101752626880816	ZFPM1_HDAC1_GATA1_SIN3B_SIN3A	1.08305338404827e-05	93	C22orf31_FKBP3_BRMS1_CSNK2A1_PRDM4_ANCR_WDR77_CCDC59_MBD2_CDK2AP1_CHD5_WIZ_ARID4B_MXD1_MTA2_MIDEAS_GATAD1_ACSM3_CTBP1_SAP30_SAP30L_COPRS_ING2_REST_PRMT5_PHF23_ZBTB2_ZFPM1_TGIF1_DNMT3B_PHF6_PHF12_ZNF704_MTA1_TTF1_ZNF644_BCL11A_BEND7_ARID4A_TAT_CHD4_CAVIN1_GATAD2A_ZNF219_ZNF521_GATAD2B_DNTTIP1_RBBP4_HDAC1_EHMT2_ING1_TCF19_GATA1_ZNF827_SIN3B_RBBP7_CHD3_MBD3L2_CBX1_SIN3A_PHF20L1_ZNFX1_KDM5A_MTA3_USP17L12_ZNF512B_MECP2_USP17L11_MXD3_USP17L10_MBD3_USP17L13_SKIL_USP17L21_USP17L17_USP17L22_USP17L18_USP17L19_USP17L5_USP17L20_HDAC2_EMSY_SUDS3_ZNF423_SAP30BP_BAHCC1_MBD3L1_USP17L15_SAP18_USP17L4_USP17L8_USP17L3_USP17L1
45	RND1 GTPase cycle	0.000205171391113164	0.0010384671573452	KIDINS220_EPHA2_FRS3_ARHGAP35_GRB7_PIK3R1_FRS2	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
7	Signaling by NOTCH3	0.000205998654014948	0.00104092520527952	RPS27A_UBB_WWP2_UBA52_UBC	3.81199428151755e-05	146	USP28_OTUD5_TRIP6_OTUB2_JOSD1_TTLL12_BIRC7_RNF125_STUB1_UBE2D4_ZPR1_USP5_DNPH1_TTC1_TRIM23_ZFAND5_TXNDC17_TRIM21_RNF128_USP30_MDM2_RNF38_USP2_UBE2K_FAF2_N4BP1_UFD1_UBE2R2_LNX1_CBLB_HERC5_UFSP2_KLF1_RAD18_ARRDC3_UBE2B_UBE2Q2_RNF165_RPS27A_UCHL1_USP43_UBE2L6_UBR1_UBE2Q1_UBXN1_RNF25_UBXN7_RNF169_UBB_GPR37_RNF181_HLTF_BOLL_TYMS_UBE2N_USP9X_RNF152_RNF185_RNF144A_UBE2O_TTC9C_RNF40_YOD1_RLIM_NPLOC4_UBA7_MX2_ZNRF1_ISYNA1_UBE2G2_UBA1_UBE2V1_RNF13_RNF41_UBE4B_OLFM3_UBQLN2_WAC_ZFYVE19_UBA5_MYLIP_UBE2D3_WWP2_ZRANB1_UBE2Z_DCLRE1A_MDM4_SHPRH_HDC_USP16_UFC1_UBQLN4_ZRANB2_UBE2U_UBE2A_STAMBPL1_UBR2_UBE2D1_PINK1_RNF5_NFKBIL1_UBQLN1_UCHL3_TDP2_ISG15_UFM1_ARIH1_ATXN3L_SRXN1_UFSP1_RNF20_WDR45B_UBTD2_USP8_UBE2E2_UBE2G1_USP34_UBE2D2_UBAC2_UBE2E3_UBA52_UBE2W_UBE2L3_TRIM32_NBR1_TOM1_DDX41_NEDD4_ERBIN_UBE2V2_UBR5_UBC_OTUB1_MYCBP2_CD63_UBE2J1_POTEB2_UBL7_POLI_OTUD7B_UBBP4_UNK_RAD23A_JOSD2_ATXN3_MARK1
75	Intracellular signaling by second messengers	0.00021045557532267	0.00106168565895393	PHC2_EED_MECOM_CBX8_CBX4_CBX2_SUZ12_SCMH1_RING1_CSNK2B_BMI1_CBX6_PHC3_PHC1	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
20	HCMV Early Events	0.00021395723653836	0.00107756644583865	TBL1X_NCOR1_HDAC3_GPS2_NCOR2_TBL1XR1	7.29354404657717e-05	93	TFAP2D_HDAC7_TFAP2C_HDAC10_TBL1X_PDIA2_MID1_USF2_CAV2_NMI_NR1D1_FOXA1_NR1H2_RARA_NR0B2_ROR1_CREBBP_AJUBA_EP300_ZNF106_HDAC4_THRA_LYL1_PPARGC1A_NCOR1_POU4F2_ATAD2_HDAC11_HDAC3_KMT5B_PPARD_TRIM59_HNF4A_ETV4_DDX54_PGR_CARM1_NR2F1_RORC_RARB_NR1I2_SRA1_ESR2_NR4A2_PTGES2_RXRG_ESRRG_NR5A2_NR1I3_USF1_ZNF217_NCOA3_CITED4_TFAP2E_HDAC8_RXRB_ABCA1_MKX_RORB_POU4F1_TFAP2A_GPS2_GREB1_PAX3_NCOA7_JMY_THRB_DEK_GRIP1_NRIP1_NCOR2_KCTD1_ESRRA_NCOA1_PPARA_KDM3A_RARG_KCTD15_CITED1_ESR1_TBL1XR1_PRMT1_SESTD1_RXRA_ADAMTS12_FAM120B_NR4A1_CITED2_NR1H4_CALCOCO1_CHD9_NR1H3_CRABP2
26	Mitotic Prometaphase	0.000216799214909259	0.00109007790070712	TUBA4A_TUBB4A_TUBA1A_EML4_TUBB_TUBB4B	2.12997810718413e-05	85	PPP5C_VASH1_PDRG1_TUBB1_TBCB_CDC37_GAPDHS_MKKS_TUBA4A_CCDC117_DCLK1_CCT7_CYP27A1_KIF13A_TUBB2B_PFDN1_EHD2_KIF1B_TUBB4A_PDCL3_TXNDC9_CCT6A_CCT5_HSPB8_VBP1_CCT8_AIFM1_CCT3_TSC1_TCP11L2_CCT2_TUBA1A_TUBA1C_TBCA_TCP1_TUBA3E_TUBB6_TUBB3_EML4_ISG20L2_PSMG2_CCT6B_SPATA8_PSMG1_TUBA8_EML1_TCP11L1_TUBA1B_DCX_TUBB_TUBB4B_STMN4_TBCD_FBXL3_EML6_C17orf102_STIP1_CCT8L2_PFDN2_BAG3_FBXW4_PFDN4_TBCC_PSAT1_FBXO6_TUBAL3_CAMSAP1_BBS10_KIF7_CCT4_PNPLA1_PFDN6_PSMG4_KIF5C_VKORC1L1_STMN1_CAMSAP3_VASH2_BBS12_KIF1A_TBCE_PFDN5_TUBB8_GTF2I_EML2
7	Amyloid fiber formation	0.000226288990555185	0.00113591854072759	RPS27A_UBE2L6_UBB_USP9X_UBA52_UBC	3.81199428151755e-05	146	USP28_OTUD5_TRIP6_OTUB2_JOSD1_TTLL12_BIRC7_RNF125_STUB1_UBE2D4_ZPR1_USP5_DNPH1_TTC1_TRIM23_ZFAND5_TXNDC17_TRIM21_RNF128_USP30_MDM2_RNF38_USP2_UBE2K_FAF2_N4BP1_UFD1_UBE2R2_LNX1_CBLB_HERC5_UFSP2_KLF1_RAD18_ARRDC3_UBE2B_UBE2Q2_RNF165_RPS27A_UCHL1_USP43_UBE2L6_UBR1_UBE2Q1_UBXN1_RNF25_UBXN7_RNF169_UBB_GPR37_RNF181_HLTF_BOLL_TYMS_UBE2N_USP9X_RNF152_RNF185_RNF144A_UBE2O_TTC9C_RNF40_YOD1_RLIM_NPLOC4_UBA7_MX2_ZNRF1_ISYNA1_UBE2G2_UBA1_UBE2V1_RNF13_RNF41_UBE4B_OLFM3_UBQLN2_WAC_ZFYVE19_UBA5_MYLIP_UBE2D3_WWP2_ZRANB1_UBE2Z_DCLRE1A_MDM4_SHPRH_HDC_USP16_UFC1_UBQLN4_ZRANB2_UBE2U_UBE2A_STAMBPL1_UBR2_UBE2D1_PINK1_RNF5_NFKBIL1_UBQLN1_UCHL3_TDP2_ISG15_UFM1_ARIH1_ATXN3L_SRXN1_UFSP1_RNF20_WDR45B_UBTD2_USP8_UBE2E2_UBE2G1_USP34_UBE2D2_UBAC2_UBE2E3_UBA52_UBE2W_UBE2L3_TRIM32_NBR1_TOM1_DDX41_NEDD4_ERBIN_UBE2V2_UBR5_UBC_OTUB1_MYCBP2_CD63_UBE2J1_POTEB2_UBL7_POLI_OTUD7B_UBBP4_UNK_RAD23A_JOSD2_ATXN3_MARK1
47	IRAK2 mediated activation of TAK1 complex	0.000228769964612244	0.00114449953896726	TAB1_TAB2_MAP3K7_TAB3_TRAF6	0.000114875800410217	116	TNFRSF17_TNFRSF1A_USP18_TAB1_RIPK3_RIPK2_TNFRSF10A_NOD1_LTBR_TNFSF10_TNFSF9_TRAF2_TICAM1_NDFIP1_OASL_HTRA2_RIPK1_TRAF5_TNFRSF13B_NLRC5_PRKCQ_BIRC3_IFIH1_USP4_TNFRSF10B_AASDHPPT_OTULIN_BAG4_TNFRSF13C_TNFSF12_TLR3_PRDX3_NOD2_FADD_FAS_MLKL_TNFRSF10D_MADD_CFLAR_CASP2_RNF31_MALT1_FAIM2_TRIM25_TNFRSF12A_RNF135_TBK1_PIDD1_TRADD_TNFSF13_MAP4K4_STK39_RBCK1_TNFRSF10C_CASP8_PELI1_MAP3K5_CLIP3_TIFA_MAP3K3_TAB2_FASLG_MAP3K7_TNFRSF6B_CHUK_BCL10_CD40LG_ZBP1_XIAP_CD40_C9orf78_CAP1_TRAF1_TNFSF15_UGCG_TNFSF13B_TNFRSF1B_TNFRSF25_TAB3_DDX58_SQSTM1_TANK_FAF1_TAX1BP1_TRIM40_CARD11_SHARPIN_MAP3K1_CARD10_RAD54L2_NLRX1_CYLD_DIABLO_TNF_MAVS_LTA_LTB_NSMAF_BIRC8_SPATA2_AZI2_MAP3K6_TNIP3_IKBKB_TRAF6_CRADD_IKBKE_ERC1_TNFSF14_BIRC2_TNFRSF9_RTEL1-TNFRSF6B_TNFAIP3_MAP3K14_NR2C2_IKBKG
